participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.player_role,player.player_id_in_role,player.matching_group_id,player.price1_offer,player.price2_offer,player.price_choice,player.action_chosen,player.price_paid,player.interaction,player.cq_q1,player.cq_q2,player.cq_q3,player.cq_q4,player.player_b_type,player.revenue,player.round_payoff,player.total_payoff_points,player.total_payoff_euros,player.participation_fee,player.total_payment,player.partner_price1,player.partner_price2,player.partner_interaction,player.partner_action,player.partner_price_paid,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
10,7pna2za7,145,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.815546,1,,,97.0,1,,1.0,A,A2,2,2,3,2-3,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,8,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
11,hcnaqte1,238,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.819302,1,,,96.0,1,,1.0,A,A3,2,2,7,2-7,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,6,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
12,b2kgb7up,609,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.822823,1,,,103.0,1,,6.0,A,A4,2,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,7,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
13,zw058nzi,259,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.826673,1,,,35.0,2,,1.0,B,B1,2,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,2,7,,,,6,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
14,9pp5n40r,634,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.830740,1,,,31.0,2,,1.0,B,B2,2,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,2,7,,,,5,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
15,eaueqd0u,341,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.835604,1,,,42.0,2,,4.0,B,B3,2,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,2,4,7,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
16,evzsl8iq,300,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.839595,1,,,33.0,2,,1.0,B,B4,2,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,2,3,,,,8,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
17,isvxlxnu,103,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.843917,1,,,152.0,1,,13.0,A,A1,3,2,3,2-3,1,2,,,,,,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,9,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
18,xhei4wm6,110,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.848810,1,,,131.0,1,,11.0,A,A2,3,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,12,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
19,zfrk19lv,217,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.852551,1,,,110.0,1,,5.0,A,A3,3,4,7,4-7,1,4,,,,,,1,10,5.0,0.0,0.0,0.0,0.0,,,1,,,10,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
20,rdfs0wp2,816,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.865441,1,,,123.0,1,,6.0,A,A4,3,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,11,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
21,u7dt01th,825,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.869669,1,,,52.0,2,,4.0,B,B1,3,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,12,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
22,wivj7dwy,451,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.874004,1,,,50.0,2,,4.0,B,B2,3,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,10,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
23,ndt2pzzy,281,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.878102,1,,,49.0,2,,2.0,B,B3,3,,,,,,1,,,,,2,,2.0,0.0,0.0,0.0,0.0,2,3,,1,2,9,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
24,kioz7npd,523,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.882088,1,,,54.0,2,,4.0,B,B4,3,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,2,4,11,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
25,kay6krf7,157,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.886123,1,,,155.0,1,,11.0,A,A1,4,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,15,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
26,qoui0fe1,579,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.889929,1,,,140.0,1,,11.0,A,A2,4,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,16,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
27,qxlu49ij,864,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.893660,1,,,145.0,1,,1.0,A,A3,4,2,7,2-7,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,13,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
28,3wv78x2l,913,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.897945,1,,,125.0,1,,6.0,A,A4,4,2,3,2-3,1,3,,,,,,1,10,6.0,0.0,0.0,0.0,0.0,,,1,,,14,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
29,lceqo2yr,893,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.902448,1,,,46.0,2,,1.0,B,B1,4,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,2,7,,,,13,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
30,pl728fhn,904,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.906340,1,,,42.0,2,,4.0,B,B2,4,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,15,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
31,vi2omije,961,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.922565,1,,,52.0,2,,3.0,B,B3,4,,,,,,1,,,,,1,,3.0,0.0,0.0,0.0,0.0,2,3,,1,3,14,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
32,j6mf27c2,777,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:12.152548,1,,,49.0,2,,4.0,B,B4,4,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,16,11,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
1,88e8soow,473,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.765356,1,,,188.0,1,,13.0,A,A1,1,2,7,2-7,1,2,,,,,,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,4,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
2,pg1myed3,672,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.782371,1,,,128.0,1,,7.0,A,A2,1,2,7,2-7,1,2,,,,,,1,10,7.0,0.0,0.0,0.0,0.0,,,1,,,3,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
3,396zg4qq,382,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.786802,1,,,128.0,1,,11.0,A,A3,1,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,1,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
4,cbhrmgor,680,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.790977,1,,,136.0,1,,8.0,A,A4,1,2,7,2-7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,,,1,,,2,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
5,xx63kiff,319,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.795384,1,,,40.0,2,,4.0,B,B1,1,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,1,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
6,f67gracn,131,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.800101,1,,,40.0,2,,2.0,B,B2,1,,,,,,1,,,,,2,,2.0,0.0,0.0,0.0,0.0,2,7,,1,2,4,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
7,u3xnz9dd,615,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.804055,1,,,43.0,2,,2.0,B,B3,1,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,7,,2,2,2,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
8,h06f63tp,536,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.808276,1,,,40.0,2,,2.0,B,B4,1,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,7,,1,2,3,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
9,xu6ha2ba,402,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.812043,1,,,130.0,1,,1.0,A,A1,2,2,7,2-7,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,5,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
10,7pna2za7,145,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.815546,1,,,97.0,1,,11.0,A,A2,2,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,7,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
11,hcnaqte1,238,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.819302,1,,,96.0,1,,6.0,A,A3,2,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,8,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
12,b2kgb7up,609,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.822823,1,,,103.0,1,,6.0,A,A4,2,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,6,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
13,zw058nzi,259,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.826673,1,,,35.0,2,,4.0,B,B1,2,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,7,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
14,9pp5n40r,634,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.830740,1,,,31.0,2,,4.0,B,B2,2,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,2,4,8,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
15,eaueqd0u,341,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.835604,1,,,42.0,2,,4.0,B,B3,2,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,2,4,6,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
16,evzsl8iq,300,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.839595,1,,,33.0,2,,1.0,B,B4,2,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,2,7,,,,5,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
17,isvxlxnu,103,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.843917,1,,,152.0,1,,8.0,A,A1,3,2,7,2-7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,,,1,,,11,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
18,xhei4wm6,110,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.848810,1,,,131.0,1,,11.0,A,A2,3,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,9,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
19,zfrk19lv,217,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.852551,1,,,110.0,1,,5.0,A,A3,3,4,7,4-7,1,4,,,,,,1,10,5.0,0.0,0.0,0.0,0.0,,,1,,,12,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
20,rdfs0wp2,816,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.865441,1,,,123.0,1,,6.0,A,A4,3,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,10,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
21,u7dt01th,825,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.869669,1,,,52.0,2,,4.0,B,B1,3,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,12,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
22,wivj7dwy,451,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.874004,1,,,50.0,2,,2.0,B,B2,3,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,7,,2,2,11,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
23,ndt2pzzy,281,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.878102,1,,,49.0,2,,4.0,B,B3,3,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,9,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
24,kioz7npd,523,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.882088,1,,,54.0,2,,4.0,B,B4,3,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,2,4,10,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
25,kay6krf7,157,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.886123,1,,,155.0,1,,6.0,A,A1,4,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,14,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
26,qoui0fe1,579,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.889929,1,,,140.0,1,,11.0,A,A2,4,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,15,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
27,qxlu49ij,864,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.893660,1,,,145.0,1,,6.0,A,A3,4,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,16,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
28,3wv78x2l,913,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.897945,1,,,125.0,1,,7.0,A,A4,4,2,7,2-7,1,2,,,,,,1,10,7.0,0.0,0.0,0.0,0.0,,,1,,,13,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
29,lceqo2yr,893,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.902448,1,,,46.0,2,,4.0,B,B1,4,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,2,4,14,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
30,pl728fhn,904,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.906340,1,,,42.0,2,,4.0,B,B2,4,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,15,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
31,vi2omije,961,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.922565,1,,,52.0,2,,4.0,B,B3,4,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,2,4,16,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
32,j6mf27c2,777,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:12.152548,1,,,49.0,2,,2.0,B,B4,4,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,7,,1,2,13,12,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
1,88e8soow,473,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.765356,1,,,188.0,1,,13.0,A,A1,1,2,7,2-7,1,2,,,,,,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,3,13,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
2,pg1myed3,672,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.782371,1,,,128.0,1,,7.0,A,A2,1,2,7,2-7,1,2,,,,,,1,10,7.0,0.0,0.0,0.0,0.0,,,1,,,2,13,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
3,396zg4qq,382,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.786802,1,,,128.0,1,,6.0,A,A3,1,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,4,13,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
4,cbhrmgor,680,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.790977,1,,,136.0,1,,6.0,A,A4,1,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,1,13,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
5,xx63kiff,319,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.795384,1,,,40.0,2,,2.0,B,B1,1,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,7,,1,2,2,13,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
